出表日期,報告年度,公司代號,公司名稱,用水量(公噸),資料範圍,用水密集度-密集度(公噸/單位),用水密集度-單位,取得驗證,水資源管理或減量目標
1111005,110,8021,尖點,28247.0000,僅母公司,0.0001,產品,N,"1.持續量測與監控直接營運之水資源使用情形
2.提高營運用水效率化與降低
3.密切注意國際環保趨勢，依營運需求制定相關措施
4.製程用水密集度在2022年達成較基準年下降22%為目標"
1111005,110,8028,昇陽半導體,769184.0000,僅母公司,0.1440,產品,N,單位產品自來水用量較前一年度減少10%以上
1111005,110,8033,雷虎,3031.2000,110年1月-110年12月,0.0248,營業額以仟元計算,N,尚未制定
1111005,110,8039,台虹,86206.0000,母公司,2.4019,產品,N,"主要用水為空調冷卻用水，其他則為員工民生用水、消防用水及蝕刻實驗室用水。目前用水皆為自來水,將NMP
純化系統冷凝水回收至真空系統使用，減少自來水使用量。"
1111005,110,8046,南電,5480000.0000,母公司,80.7000,噸/百萬營業額,N,"1.增設水回收系統減少外購水使用。
2.持續推動節水改善提案。"
1111005,110,8070,長華*,1789952.0000,包含合併財務報表之母子公司,0.0866,營業額,N,"廠區節約用水措施
1.中水回收系統-製程回收水並再利用
珍惜水資源，各廠區陸續設置「中水回收系統」，將產線中達一定水質之生產用水進行回收再利用，主要針對用水量較大之洗淨與電鍍製程，透過回收次級水並再進行處理，讓公司整體內部水循環達到一定標準，藉此降低原水之供應量，達到大幅降低水資源之目的。
2.純水回收系統-純水製程回收再利用。
3.機台省水設計。"
1111005,110,8072,陞泰,,,,,N,無資料
1111005,110,8081,致新,9186.0000,母公司,1.1600,營業額,N,無資料
1111005,110,8101,華冠,,,,,N,宣導同仁節約用水，並回收再利用
1111005,110,8103,瀚荃,,,,,N,瀚荃公司生產過程，無製程廢水，水資源利用於一般生活用水，所產生之汙水納入政府所設汙水下水道管理系統，在節省水資源策略以逐步使用節水設施及員工生活習慣宣導，以達節約用水目標。
1111005,110,8104,錸寶,167753.0000,母公司-錸寶,103.5900,營業額,N,無資料
1111005,110,8105,凌巨,2849321.0000,母公司及子公司KGO,,,N,製程水回收使用
1111005,110,8110,華東,1043123.0000,僅母公司，110年1月~110年12月,0.0006,產品,N,用水回收率由20%提升到50%
1111005,110,8112,至上,,,,,N,"於茶水間、拖布間水龍頭裝設節水墊片,避免水資源浪費,110年度已較109年度碳排放量減少25.76%"
1111005,110,8114,振樺電,14423.0000,110年1月~12月,546.7400,每億營業額,N,"生活用水出水量調降，蓄水池止水開關及馬桶水箱止閥定期巡檢、
冷卻水塔用水量監控"
1111005,110,8131,福懋科,1923909.0000,母公司,0.9901,產品,N,推動製程用水回收及雨水回收，減少水資源使用。
1111005,110,8150,南茂,1798515.0000,母公司(台灣六個廠區),65.6400,百萬營業額,N,"本公司台南廠自97年導入製程回收水設備，並透過與設備商及外部機構技術合作，興建製程水回收廠為汲取工廠切割製程排放水，歷年來持續執行相關節水方案，110年製程水回收達1,231,564公噸。"
1111005,110,8163,達方,526306.0000,台灣廠區+中國廠區,26.3974,百萬營業額,N,單位營業額用水量相較前一年度降低1%以上。
1111005,110,8201,無敵,,,,,N,辦公室日常用水使用感應節水龍頭、降低出水量，及使用省水馬桶。
1111005,110,8210,勤誠,153360.0000,母公司+子公司工廠,0.0160,營業額,N,NA
1111005,110,8213,志超,722756.0000,僅母公司,1825.1400,(度/人),N,"(1)設備加裝省水省電裝置，無生產時自動關閉電源及水源。
(2)管控現場單位用水，超標時立即通知該單位。"
1111005,110,8215,明基材,451700.0000,桃園廠區、雲林廠區及大陸廠區,2.7400,百萬公升/億元營業額,N,取水量密集度相較2020年降低3%。
1111005,110,8222,寶一,12233.0000,目前無相關資料,,,N,目前無相關資料
1111005,110,8249,菱光,1072.0000,母公司,,,N,無資料
1111005,110,8261,富鼎,2688.4100,僅母公司,21.0000,服務,N,每年節水1%
1111005,110,8271,宇瞻,9180.0000,僅母公司,0.0010,營業額,N,宇瞻(Apacer)藉由ISO 14001環境管理系統驗證，建立污染預防與改善機制、節約能源使用，降低企業營運的環境衝擊。公司內部的資源使用以營運總部的生活用水為主，產品的製造過程不需用水，故無產生營業用廢水。
1111005,110,8341,日友,288030.0000,母公司(雲林廠及彰濱廠),10.8350,焚化量,N,"以2019年及2020年平均用水量為基準年，預定於2022年達到每公噸
廢棄物焚化處理之用水量減量1%為目標。"
1111005,110,8367,建新國際,17962.0000,僅母公司,11.2900,百萬營業額,N,"本公司僅有生活用水,選購省水標章商品並宣導員工珍惜水資源"
1111005,110,8374,羅昇,429.0000,新北辦公室,,,N,本公司致力於持續開發綠能、節能產品，積極提供客戶自動化解決方案等服務降低產品對環境衝擊，並積極向全體員工宣導節能減碳、節能省水，積極降低人均用水量並落實資源回收管理，宣導紙張重複利用，致力於提升各項資源之節省與再生利用以提昇運用效率。
1111005,110,8404,百和興業-KY,987125.0000,江蘇百宏複合材料科技股份有限公司(原公司名稱:無錫百和織造股份有限公司)、東莞百宏實業有限公司、越南百宏責任有限公司,,,N,"本公司多年來致力水資源再利用，包括製
程節水回收、其他節水回收，以降低對環境的影響。公司將持續以善
盡水資源之利用效率作為長期目標。"
1111005,110,8411,福貞-KY,800468.0000,集團所屬生產基地,,,N,本公司所在營運基地皆配合當地主管機關政策，實施水資源管理，並透過與各地資源管理單位合作，監控實施用水量管理；以及透過自建水處理系統，最大程度循環利用水資源，並透過定期檢驗廢水排放量，確認符合各地法規，並將氣候變遷影響納入決策考量，在製程的改善、產能的新增、與設備之的汰舊換新，盡可能滿足企業經營必需衡量的成本效益，與中長期環保、節能等議題。
1111005,110,8422,可寧衛,42784.0000,可寧衛、吉衛、大寧(股)公司,0.2754,公噸廢棄物處理量,N,2025年製程用水使用回收水比例達72%；掩埋廠廢水排放較基準年減少95%
1111005,110,8429,金麗-KY,15534.0000,合併財務報表之母子公司,,,N,無資料
1111005,110,8438,昶昕,22123.0000,大園廠、大園一廠、海湖廠、含銅廢液處理廠、蘆竹廠,,,N,制定有效節水及減量回收措施(製程用水減量、中水回用)，並強化員工用水思源的觀念和意識。
1111005,110,8442,威宏-KY,,,,,N,NA
1111005,110,8443,阿瘦,16861.0000,僅母公司,,,N,節約用水，避免浪費
1111005,110,8454,富邦媒,48810.0000,2021年揭露範圍：總部大樓、北區物流中心、4個主倉(蘆竹、林口、蘆四、南工),17.6200,員工用水密集度：當年度用水量(度) / 當年度年底總部總雇用人數、北區物流中心、4個主倉(蘆竹、林口、蘆四、南工)實際常駐人數(含派遣公司進駐人員),N,採用感應式水龍頭外，並定期公告宣導員工節水行動
1111005,110,8462,柏文,467637.0000,包含合併財務報表之母子公司,179.4463,百萬營業額,N,無
1111005,110,8463,潤泰材,581735.0000,宜蘭冬山廠冷卻用水,,,N,"持續投入製程用水減量及雨水回收使用，以達到有效再利
用水資源。"
1111005,110,8464,億豐,,,,,N,"善用製程冷卻水循環再利用系統，部分製程再利用比例可達99%。
工廠管線檢查漏水並即時維修、止漏。
工廠宣導節約用水。"
1111005,110,8466,美吉吉-KY,,,,,N,研議中
1111005,110,8467,波力-KY,186598.0000,2021年,,,N,減少30%
1111005,110,8473,山林水,,,,,N,加強宣導節約用水並適當利用廢水與使用環保洗劑
1111005,110,8478,東哥遊艇,7434.0000,僅母公司,354.0000,總用水量( 公噸) / 營收( 億元),N,無資料
1111005,110,8480,泰昇-KY,31081.0000,集團所有生產廠區,0.0669,1000片產品,"當地政府對水資源排放至標準，如越南QCVN 40:2009/BTNMT,B&#26639;",本公司之用水量主要為生活用途，本公司規劃持續更換供水設備來標準化用水量，定期檢查及維修損壞之供水設備
1111005,110,8481,政伸,15329.0000,僅母公司,16.4474,百萬營業額,N,110年報-第38-40頁
1111005,110,8482,商億-KY,,,,,N,無
1111005,110,8488,吉源-KY,,,,,N,NA
1111005,110,8499,鼎炫-KY,,,,,N,尚未訂定
1111005,110,8926,台汽電,960000.0000,台灣汽電共生股份有限公司 官田汽電共生廠,,,N,"台汽電官田廠用水來源主要為自來水公司，部分水源為烏山頭水庫，每
年用水約耗用100萬公噸，其中60-70％為自來水，22-30％來自烏山頭水
庫，其餘用水來自廠內回收水與售汽予客戶後再回收之冷凝水，在未售
汽的狀況下，製程中99％蒸汽可全數冷凝循環使用，珍惜水資源。本公
司已於111年訂定水資源管理政策，作為水資源管理的最高指導原則，落
實環境永續理念。"
1111005,110,8940,新天地,,,,,N,無資料
1111005,110,8996,高力,8229.0000,母公司,3.6900,百萬營業額,N,無資料
1111005,110,9802,鈺齊-KY,618365.0000,合併財務報表之母子公司,,,N,本公司致力於廢水減量目標，各生產基地廢水排放已符合當地法令所規定的排放標準。製程中在原有蒸氣冷凝水回收系統基礎上加以改進，藉以提高回收及使用率。另外不定期向員工宣導節水相關資訊。廠務人員定期巡檢廠區內各用水設備及管線，防止漏水情況發生，持續落實日常節水與缺水調適。
1111005,110,9902,台火,,,,,N,規劃中
1111005,110,9904,寶成,14216800.0000,本公司製鞋廠區,,,N,在製鞋價值鏈上，鞋面材料供應來源的織布物料染整處理程序，是製鞋價值鏈中較具高耗水、高污染特性的水資源衝擊影響。製鞋屬低耗水的生產製程，廠區在水資源的使用上，大部分是供應廠區員工民生用水使用，少部分為鞋底製程所需。因應利害關係人對於員工飲用水安全衛生管理與國際永續趨勢對水資源的關注，本公司在水資源管理政策上，依循零廢棄之永續願景目標，除確保提供符合法規水質標準的安全用水與處理排放水均符合當地法規管制標準外，中長期計畫目標亦朝向逐步提升廠內水資源的重複再利用率，避免過度耗損自然水資源而努力。
1111005,110,9905,大華,100007.0000,母公司,37.0262,百萬營業額,N,減量3%/年
1111005,110,9906,欣巴巴,,,,,N,無資料
1111005,110,9907,統一實,1243739.0000,用水量為台灣總公司之總取水量,1.2900,產品,N,公司水資源使用，主要生產製程中作為生產運作及清洗用途，策略著重節流及緊急應變等方向出發，並由能源管理委員會定期討論水資源相關議題、擬定政策與檢視節水績效，並透過公告宣導等方式，讓同仁將節水觀念融入生產及辦公運作細節中。
1111005,110,9908,大台北,15726.0000,母公司自有大樓及辦公場所,0.5072,營業額每10萬元,N,"1.大樓服務處每年宣導節約用水措施。
2.洗手間及茶水間全面採行節水措施，調整每次馬桶的沖水量，水龍頭每次出水量在可使用範圍內。
3.張貼節水標語及用水設備管理。"
1111005,110,9910,豐泰,1657513.0000,包含合併財務報表之母子公司,0.0133,每雙鞋,N,以2018為基準年，計畫於2025年達成每雙鞋平均用水量減少25%。
1111005,110,9911,櫻花,12.0000,僅母公司,,,N,參閱本公司官方網站企業社會責任專區之2021企業永續發展報告書
1111005,110,9912,偉聯,,,,,N,本公司位於南港軟體工業園區，相關統計過去用水量數據，皆由南港軟體工業園區管理委員會管理控制，並曾獲台北市商業大樓節能標示。
1111005,110,9914,美利達,118641.0000,僅母公司,5.0626,營業額單位為佰萬元,N,廢水處理高效能及提升放流水水質，建立源頭管制原物料記錄、製程廢水排放申請制度，有效管控進入廢水場之水質穩定，利用製程酸鹼廢液為廢水場調整劑，減少廢水添加藥劑使用。在節能減碳組織運作下，執行下列水資源減量管理：1.定期巡查管道有無漏水、2.製程設備用水標準化、3.製程設備漏水定期稽查、4.日常生活用水節水裝置。
1111005,110,9917,中保科,52006.0000,母公司,7.2431,計算標準:排放量/每百萬元營收,N,民生用水未設定
1111005,110,9918,欣天然,1840.0000,欣欣大樓,1840.0000,營業額,N,加強節約用水宣導，更新省水裝置。
1111005,110,9919,康那香,226983.0000,僅個體公司所有製造廠區(不含分公司),19.2200,產量(噸),N,規劃中
1111005,110,9921,巨大,211100.0000,僅母公司日南廠,0.0184,單台,N,每日1500噸減為1000噸
1111005,110,9924,福興,50923.0000,僅母公司,10.1846,百萬營業額,N,"持續推動節水措施及製程回收水研發與改善，並以符合環保標準量為目標。（總回收水量目標2,702噸則以2019年為基準）"
1111005,110,9925,新保,5807.0000,母公司,,,N,無
1111005,110,9926,新海,7411.0000,僅本公司,,,N,透過管路建置規劃與設計，將辦公室屋頂降下的雨水及蒸汽冷凝水，收集到雨水儲槽或整壓站用水儲槽，再利用於沖廁、澆花或清洗馬路等用途。
1111005,110,9927,泰銘,29629.0000,全廠,0.9848,產品,N,部份製程使用回收水
1111005,110,9928,中視,,,,,N,不適用。
1111005,110,9929,秋雨,9600.0000,僅母公司,,,N,規劃中
1111005,110,9930,中聯資源,220000.0000,僅母公司,22.2525,公噸/百萬營業額,N,節約用水、提升廢水回收再使用率。
